Date,Close,Volume,RangeRatio,VolMedian20,RangeMedian20,VolRatio,RangeRatioToMed,PctMove,HighProximity,LowProximity,Trend,D1,D2,D3,IsDull,Fwd1d,Fwd3d,Fwd5d,Fwd10d
2025-02-27,38.13,4545343,0.0102282,3.22913E+06,0.00929792,1.40761,1.10005,-0.00703126,0.96703,0.997384,Decline,0,0,0,0,0.012064,-0.0212432,-0.0209808,-0.0388146
2025-02-28,38.59,4811732,0.017362,3.49862E+06,0.00957714,1.37532,1.81286,0.012064,0.978696,1.01206,Decline,0,0,0,0,-0.0142524,-0.0220264,-0.0253952,-0.0349831
2025-03-03,38.04,6242598,0.0257624,3.49862E+06,0.00957714,1.7843,2.68999,-0.0142524,0.970408,0.99764,Decline,0,0,0,0,-0.0189275,-0.0186645,-0.0247109,-0.0128812
2025-03-04,37.32,8235959,0.0183548,3.49862E+06,0.00957714,2.35406,1.91652,-0.0189275,0.952041,0.981073,Decline,0,0,0,0,0.0112541,0.00777066,-0.0144695,0.00267949
2025-03-05,37.74,5596888,0.0140434,3.49862E+06,0.00957714,1.59974,1.46635,0.0112541,0.962755,1.01125,Decline,0,0,0,0,-0.0108638,-0.0169582,-0.0190779,0.00635924
2025-03-06,37.33,7206397,0.0144656,3.67448E+06,0.00993177,1.9612,1.4565,-0.0108638,0.952296,1.00027,Decline,0,0,0,0,0.00750064,-0.0147335,-0.0182159,0.0166086
2025-03-07,37.61,5885059,0.0150227,4.27706E+06,0.00993177,1.37596,1.51259,0.00750064,0.959439,1.00777,Decline,0,0,0,0,-0.0135603,-0.0156873,-0.00983778,0.00638122
2025-03-10,37.1,6473283,0.0121293,4.64349E+06,0.00993177,1.39406,1.22126,-0.0135603,0.946429,0.994105,Decline,0,0,0,0,-0.00862533,-0.0121293,0.0121294,0.0350405
2025-03-11,36.78,9246066,0.0154976,4.77668E+06,0.010353,1.93567,1.49692,-0.00862533,0.938265,0.991375,Decline,0,0,0,0,0.00652533,0.0125069,0.0174007,0.0448614
2025-03-12,37.02,4703934,0.0121556,4.77668E+06,0.0113036,0.98477,1.07538,0.00652533,0.944388,1.00653,Decline,0,0,0,0,-0.00999457,0.0143166,0.0259319,0.0307941
2025-03-13,36.65,6243829,0.0133698,4.77668E+06,0.0121425,1.30715,1.10108,-0.00999457,0.934949,0.996466,Decline,0,0,0,0,0.0160982,0.0210095,0.0354706,0.0412005
2025-03-14,37.24,3419643,0.0120838,4.92861E+06,0.0126172,0.693835,0.957726,0.0160982,0.95,1.0161,Decline,1,0,0,0,0.00832432,0.019871,0.0163801,0.00832432
2025-03-17,37.55,2953503,0.00945405,4.92861E+06,0.0126172,0.599257,0.7493,0.00832432,0.959622,1.02456,Flat,1,0,0,0,-0.00346208,0.0106525,0.0226365,0.00852196
2025-03-18,37.42,4515684,0.00988783,4.92861E+06,0.0126172,0.916218,0.783681,-0.00346208,0.956299,1.02101,Flat,0,0,0,0,0.0149653,0.0114912,0.026991,0.0163015
2025-03-19,37.98,4129032,0.0136914,4.92861E+06,0.0126172,0.837768,1.08514,0.0149653,0.972599,1.03629,Flat,0,0,0,0,-0.000789857,0.0110585,0.00473934,0.0126382
2025-03-20,37.95,2198039,0.0105402,4.92861E+06,0.0132242,0.445975,0.797038,-0.000789857,0.975829,1.03547,Flat,1,0,1,0,-0.00263511,0.0126482,0.00553357,-0.0247695
2025-03-21,37.85,2651117,0.00779398,4.92861E+06,0.0132242,0.537904,0.58937,-0.00263511,0.980824,1.03274,Advance,1,1,0,0,0.0145311,0.00819026,-0.007926,-0.0660502
2025-03-24,38.4,2934580,0.0104167,4.92861E+06,0.0126172,0.595417,0.825597,0.0145311,0.995076,1.04775,Advance,1,0,0,0,0.000781218,-0.00625004,-0.0138022,-0.092448
2025-03-25,38.43,2633712,0.00650533,4.77668E+06,0.0126172,0.551369,0.515594,0.000781218,0.995854,1.04857,Advance,1,1,1,1,-0.00702577,-0.0228988,-0.0104086,-0.107208
2025-03-26,38.16,1920907,0.0124476,4.72278E+06,0.0121425,0.406732,1.02513,-0.00702577,0.988857,1.0412,Advance,1,0,0,0,0,-0.0075996,0.00786162,-0.0545073
2025-03-27,38.16,2487156,0.00668242,4.62464E+06,0.0123016,0.537805,0.543214,0,0.988857,1.0412,Advance,1,1,1,1,-0.0159853,-0.00340674,-0.0301363,-0.0820231
2025-03-28,37.55,3866137,0.0143809,4.60981E+06,0.0123016,0.838676,1.16902,-0.0159853,0.97305,1.02456,Flat,0,0,0,0,0.00852196,0.0242344,-0.0585886,-0.0447404
2025-03-31,37.87,4700386,0.0188804,4.32236E+06,0.0123016,1.08746,1.53479,0.00852196,0.985428,1.03329,Advance,0,0,0,0,0.00422498,-0.0227093,-0.0797465,-0.0425139
2025-04-01,38.03,5452758,0.0143307,4.32236E+06,0.0123016,1.26152,1.16495,0.00422498,0.989591,1.03765,Advance,0,0,0,0,0.0113069,-0.0704707,-0.0978174,-0.0381277
2025-04-02,38.46,5308768,0.0221009,4.32236E+06,0.0123016,1.22821,1.79659,0.0113069,1.00078,1.04939,Advance,0,0,0,0,-0.0377015,-0.0938638,-0.0618824,-0.0494019
2025-04-03,37.01,9803587,0.016482,4.32236E+06,0.0123016,2.26811,1.33983,-0.0377015,0.962298,1.00982,Decline,0,0,0,0,-0.0448527,-0.0729532,-0.053499,-0.00783564
2025-04-04,35.35,16734753,0.0366337,4.32236E+06,0.0123016,3.87167,2.97796,-0.0448527,0.919137,0.964529,Decline,0,0,0,0,-0.0141443,0.0206507,0.0147101,0.0319661
2025-04-07,34.85,16288397,0.0542325,4.32236E+06,0.0123016,3.76841,4.40856,-0.0141443,0.906136,0.985856,Decline,0,0,0,0,-0.0154949,0.005165,0.0404591,0.0622669
2025-04-08,34.31,15655200,0.0473623,4.32236E+06,0.0129087,3.62191,3.66902,-0.0154949,0.892096,0.984505,Decline,0,0,0,0,0.0515885,0.0454677,0.0661615,0.0853978
2025-04-09,36.08,18967683,0.0645788,4.32236E+06,0.0129087,4.38827,5.00273,0.0515885,0.938118,1.05159,Flat,0,0,0,0,-0.0291021,0.00498882,0.0133038,0.0426828
2025-04-10,35.03,17926604,0.0314016,4.32236E+06,0.0135306,4.14741,2.32079,-0.0291021,0.910816,1.02099,Flat,0,0,0,0,0.0239795,0.0442479,0.0482444,0.0739366
2025-04-11,35.87,9706423,0.0275997,4.32236E+06,0.0140111,2.24563,1.96985,0.0239795,0.932657,1.04547,Flat,0,0,0,0,0.0108726,0.0192362,0.0170059,0.0535267
2025-04-14,36.26,4946359,0.0124103,4.60804E+06,0.0143558,1.07342,0.864479,0.0108726,0.942798,1.05683,Flat,0,0,0,0,0.00882525,0.0126862,0.0209598,0.0460563
2025-04-15,36.58,4539041,0.0092947,4.82337E+06,0.0143558,0.941051,0.647453,0.00882525,0.951118,1.06616,Flat,0,0,0,0,-0.000546759,-0.0027338,0.0180426,0.034445
2025-04-16,36.56,5499096,0.01436,4.82337E+06,0.0143558,1.14009,1.00029,-0.000546759,0.950598,1.06558,Flat,0,0,1,0,0.00437636,0.012582,0.0289934,0.0350109
2025-04-17,36.72,5226009,0.0106209,5.12756E+06,0.0143704,1.0192,0.73908,0.00437636,0.954758,1.07024,Flat,0,0,0,0,-0.00653599,0.0141612,0.0245097,0.0400326
2025-04-21,36.48,3830772,0.0145285,5.26739E+06,0.0143704,0.727262,1.011,-0.00653599,0.948518,1.06325,Flat,0,0,0,0,0.0148027,0.03125,0.0359101,0.0441338
2025-04-22,37.02,4738755,0.00918423,5.26739E+06,0.0144547,0.89964,0.635382,0.0148027,0.962559,1.07899,Flat,0,0,0,0,0.00594277,0.0162074,0.0245813,0.0270124
2025-04-23,37.24,5995669,0.0110098,5.26739E+06,0.0144547,1.13826,0.761676,0.00594277,0.968279,1.0854,Flat,0,0,0,0,0.010204,0.014769,0.0161117,0.0281955
2025-04-24,37.62,1550861,0.0108985,5.38076E+06,0.0144547,0.288223,0.753975,0.010204,0.978159,1.09647,Flat,1,0,0,0,0,0.00824033,0.00584799,0.0223286
2025-04-25,37.62,2993007,0.00558211,5.38076E+06,0.0144547,0.556242,0.386181,0,0.978159,1.09647,Flat,1,1,1,1,0.00451893,0.00584799,0.0151515,0.0247209
2025-04-28,37.79,1854292,0.00568934,5.38076E+06,0.0144547,0.344615,0.393599,0.00451893,0.982579,1.10143,Advance,1,1,0,0,0.00370467,0.00132308,0.00793859,0.0293729
2025-04-29,37.93,3609472,0.00685479,5.38076E+06,0.0144442,0.67081,0.474569,0.00370467,0.986219,1.10551,Advance,1,1,0,0,-0.0023728,0.00685469,0.0023728,0.0282099
2025-04-30,37.84,4058919,0.0138742,5.38076E+06,0.0143454,0.754339,0.967159,-0.0023728,0.983879,1.10289,Advance,0,0,1,0,0,0.00660677,0.0118922,0.0343552
2025-05-01,37.84,2937654,0.0093817,5.26739E+06,0.0141171,0.557706,0.664561,0,0.983879,1.10289,Advance,1,0,1,0,0.00924943,0.00475688,0.0163847,0.0438689
2025-05-02,38.19,2381460,0.00720088,5.08618E+06,0.0131423,0.468221,0.547918,0.00924943,1.00685,1.11309,Advance,1,1,0,0,-0.00261845,0.00261855,0.00942657,0.0371826
2025-05-05,38.09,1803882,0.00682589,4.84256E+06,0.01171,0.372506,0.58291,-0.00261845,0.997382,1.11017,Advance,1,1,0,0,-0.00183774,0.00971381,0.0212655,0.0420057
2025-05-06,38.02,2168202,0.00631251,4.6389E+06,0.0109541,0.467396,0.576269,-0.00183774,0.995549,1.10813,Advance,1,1,1,1,0.00710154,0.01394,0.0257759,0.0334035
2025-05-07,38.29,5619685,0.00770441,4.29898E+06,0.0107597,1.30721,0.716045,0.00710154,1.00262,1.116,Advance,0,0,0,0,0.00443975,0.0159311,0.022199,0.0208932
2025-05-08,38.46,4546135,0.00988042,4.29898E+06,0.0100013,1.05749,0.987914,0.00443975,1.00444,1.09792,Advance,0,0,0,0,0.0023401,0.0140406,0.0270411,0.0156007
2025-05-09,38.55,2226813,0.00804154,4.29898E+06,0.00963106,0.517986,0.834959,0.0023401,1.00234,1.10049,Advance,1,0,1,0,0.00907918,0.0153048,0.0274968,0.0207523
2025-05-12,38.9,3709989,0.0100257,3.94485E+06,0.0093382,0.940465,1.07362,0.00907918,1.00908,1.08447,Advance,0,0,0,0,0.00257065,0.0154241,0.0203084,0.0195372
2025-05-13,39,2439255,0.00487176,3.77038E+06,0.0093382,0.646952,0.521702,0.00257065,1.00257,1.07557,Advance,1,1,0,0,0.00358973,0.015641,0.00743592,0.0174359
2025-05-14,39.14,2715556,0.0065151,3.65973E+06,0.00923946,0.74201,0.705138,0.00358973,1.00359,1.07292,Advance,0,0,0,0,0.00919777,0.0140521,-0.00127745,0.0112418
2025-05-15,39.5,4011411,0.00886072,3.30124E+06,0.00861288,1.21512,1.02878,0.00919777,1.0092,1.08279,Advance,0,0,0,0,0.00278483,-0.00531643,-0.0111392,0.000759463
2025-05-16,39.61,3732449,0.00605902,3.30124E+06,0.00845113,1.13062,0.716948,0.00278483,1.00278,1.0858,Advance,0,0,0,0,0.00201964,-0.013128,-0.00656405,0.00681647
2025-05-20,39.69,2396934,0.00554299,3.30124E+06,0.00787298,0.726071,0.704052,0.00201964,1.00202,1.08799,Advance,0,0,1,0,-0.010078,-0.0158729,-0.000755827,0.00377933
2025-05-21,39.29,5156442,0.00941713,2.96533E+06,0.00745265,1.73891,1.2636,-0.010078,0.989922,1.06132,Advance,0,0,0,0,-0.00509037,0.00152704,0.00992617,0.0096716
2025-05-22,39.09,4335366,0.00716293,2.96533E+06,0.00745265,1.46202,0.961125,-0.00509037,0.984883,1.04968,Advance,0,0,0,0,-0.000767428,0.0145817,0.0125352,0.0148375
2025-05-23,39.06,5540708,0.00896063,2.96533E+06,0.0071819,1.8685,1.24767,-0.000767428,0.984127,1.03828,Advance,0,0,1,0,0.0074244,0.015873,0.0120327,0.0194572
2025-05-26,39.35,1094674,0.0053367,3.30124E+06,0.0071819,0.331595,0.743076,0.0074244,0.991434,1.04599,Advance,1,0,0,0,0.00787805,0.00584507,0.0134689,0.00864041
2025-05-27,39.66,3162288,0.00983357,3.27356E+06,0.0071819,0.966008,1.36922,0.00787805,0.999244,1.04948,Advance,0,0,0,0,0.000504298,-0.00327789,0.00453859,0.00352999
2025-05-28,39.68,2124051,0.00403225,3.38588E+06,0.00745265,0.627326,0.54105,0.000504298,0.999748,1.04863,Advance,1,1,1,1,-0.00252012,0.00504034,-0.00025207,0.00705642
2025-05-29,39.58,1404643,0.0103588,3.04997E+06,0.00745265,0.460543,1.38994,-0.00252012,0.997229,1.04598,Advance,1,0,0,0,-0.00126334,0.00656893,0.00227378,0.011622
2025-05-30,39.53,3071922,0.00683017,2.8266E+06,0.00745265,1.08679,0.916476,-0.00126334,0.995969,1.04466,Advance,0,0,1,0,0.00885409,0.0035416,0.00733622,0.00885409
2025-06-02,39.88,2840431,0.010657,2.89374E+06,0.0071819,0.981578,1.48386,0.00885409,1.00479,1.04892,Advance,0,0,0,0,-0.00100303,-0.00526587,-0.00476435,0.003009
2025-06-03,39.84,1608824,0.0050201,2.95618E+06,0.00743367,0.544225,0.675319,-0.00100303,0.998997,1.04787,Advance,1,0,1,0,-0.00426712,-0.00050202,-0.00100404,0.00175702
2025-06-04,39.67,994916,0.00680616,2.95618E+06,0.00743367,0.336555,0.915586,-0.00426712,0.994734,1.0434,Advance,1,0,0,0,0,0.000504171,0.00731033,0.00655413
2025-06-05,39.67,4271079,0.00453744,2.95618E+06,0.00743367,1.4448,0.610391,0,0.994734,1.03604,Advance,0,0,1,0,0.00378123,0.00327706,0.00932702,0.00453744
2025-06-06,39.82,2140064,0.00477144,2.95618E+06,0.00699655,0.72393,0.68197,0.00378123,0.998495,1.03536,Advance,0,0,0,0,-0.00326472,0.00351581,0.00150682,0.000251184
2025-06-09,39.69,1727200,0.00516498,2.77799E+06,0.00681817,0.621744,0.757532,-0.00326472,0.995236,1.02957,Advance,1,0,0,0,0.00277149,0.0088184,0.00781057,0.00831448
2025-06-10,39.8,1555383,0.00427131,2.77799E+06,0.00666063,0.559894,0.641277,0.00277149,0.997994,1.02314,Advance,1,0,0,0,0.0040201,0.0020101,0.00276383,0.0110553
2025-06-11,39.96,1347056,0.00525523,2.57741E+06,0.00628706,0.52264,0.835881,0.0040201,1.00201,1.02462,Advance,1,0,0,0,0.00200205,0.00100102,-0.00075072,0
2025-06-12,40.04,2116490,0.00474532,2.55624E+06,0.00628706,0.827968,0.754775,0.00200205,1.002,1.02509,Advance,0,0,1,0,-0.003996,-0.00324678,-0.00474532,0.00474522
2025-06-13,39.88,3585550,0.00551648,2.2685E+06,0.00580101,1.58058,0.950953,-0.003996,0.996004,1.02099,Advance,0,0,0,0,0.003009,0.00125374,-0.00125374,0.00752255
2025-06-16,40,2846185,0.00562496,2.2685E+06,0.00552974,1.25466,1.01722,0.003009,0.999001,1.02407,Advance,0,0,0,0,-0.00225,-0.00375004,0.000500011,0.01025
2025-06-17,39.91,2106176,0.00526182,2.2685E+06,0.00552974,0.928445,0.951549,-0.00225,0.996753,1.02176,Advance,0,0,1,0,0.000501139,-0.00200446,0.00826865,0.0132798
2025-06-18,39.93,2146663,0.00400701,2.13206E+06,0.00542659,1.00685,0.738402,0.000501139,0.997253,1.02227,Advance,0,0,1,0,-0.00200355,0.00225395,0.000751284,0.0197846
2025-06-19,39.85,1098402,0.00426605,2.13206E+06,0.00529926,0.515184,0.805027,-0.00200355,0.995255,1.02023,Advance,1,0,1,0,-0.000501798,0.00978678,0.00953579,0.0218319
2025-06-20,39.83,3268164,0.00828526,2.12027E+06,0.00525852,1.54139,1.57559,-0.000501798,0.994755,1.01971,Flat,0,0,1,0,0.00477024,0.0032638,0.00878731,0.0208385
2025-06-23,40.02,1911807,0.00699647,2.12027E+06,0.00525852,0.901681,1.3305,0.00477024,0.9995,1.01703,Flat,0,0,0,0,0.00549728,0.00524735,0.00974511,0.011994
2025-06-24,40.24,2096959,0.00795228,2.12027E+06,0.00525852,0.989005,1.51226,0.00549728,1.005,1.01796,Flat,0,0,0,0,-0.00695831,-0.00149109,0.0049701,0.00844931
2025-06-25,39.96,1766132,0.00713213,2.11133E+06,0.00525852,0.836501,1.3563,-0.00695831,0.993042,1.01088,Flat,0,0,0,0,0.00675677,0.0112613,0.0190191,0.0205205
2025-06-26,40.23,4410697,0.00795426,2.10157E+06,0.00538915,2.09877,1.47598,0.00675677,0.999751,1.01771,Flat,0,0,0,0,-0.00124283,0.00521996,0.01218,0.01044
2025-06-27,40.18,3752966,0.00871086,2.11133E+06,0.00538915,1.77753,1.61637,-0.00124283,0.998509,1.01644,Flat,0,0,1,0,0.00572423,0.0134395,0.0119462,0.018666
2025-06-30,40.41,3257660,0.00680528,2.11133E+06,0.00538915,1.54294,1.26277,0.00572423,1.00422,1.01865,Flat,0,0,0,0,0.00074236,0.0076714,0.00222718,0.00643401
2025-07-02,40.44,2600767,0.00531652,2.11133E+06,0.00538915,1.23181,0.986523,0.00074236,1.00074,1.01941,Flat,0,0,1,0,0.0069239,0.00544019,0.003462,0.0111276
2025-07-03,40.72,1953915,0.00638503,2.12828E+06,0.0054165,0.918074,1.17881,0.0069239,1.00692,1.02647,Advance,0,0,0,0,0,-0.00540278,0.00147342,0.0147347
2025-07-04,40.72,2200235,0.00515715,2.12828E+06,0.0054165,1.03381,0.952118,0,1,1.02647,Advance,0,0,1,0,-0.00147351,-0.0034381,-0.00171905,0.0108055
2025-07-07,40.66,3275802,0.00602555,2.12828E+06,0.0054165,1.53918,1.11244,-0.00147351,0.998526,1.02444,Advance,0,0,1,0,-0.00393507,0.00295128,0.00664044,0.0115593
2025-07-08,40.5,2707471,0.00790123,2.13158E+06,0.00557072,1.27017,1.41835,-0.00393507,0.994597,1.02041,Advance,0,0,0,0,0.00197535,0.00370374,0.00419749,0.0175308
2025-07-09,40.58,2666949,0.00394283,2.17345E+06,0.00582526,1.22706,0.67685,0.00197535,0.996562,1.0196,Flat,0,0,1,0,0.00492846,0.0086249,0.00763917,0.0170034
2025-07-10,40.78,5064493,0.0076018,2.4005E+06,0.00582526,2.10977,1.30497,0.00492846,1.00147,1.02385,Advance,0,0,0,0,-0.00318777,-0.00269742,0.0132418,0.0107897
2025-07-11,40.65,4102233,0.00393604,2.63386E+06,0.00620529,1.5575,0.634303,-0.00318777,0.996812,1.02059,Advance,0,0,0,0,0.00688804,0.00590401,0.0125461,0.0189421
2025-07-14,40.93,1946104,0.00940626,2.68721E+06,0.00620529,0.72421,1.51585,0.00688804,1.00368,1.02762,Advance,0,0,0,0,-0.00635236,0.00952845,0.00488641,0.0090398
2025-07-15,40.67,3485464,0.00811413,2.63386E+06,0.00659516,1.32333,1.23032,-0.00635236,0.993648,1.02109,Advance,0,0,0,0,0.00540942,0.0120482,0.0132776,0.0189329
2025-07-16,40.89,3617025,0.00953786,2.63386E+06,0.00690088,1.37328,1.38212,0.00540942,0.999023,1.02661,Advance,0,0,0,0,0.010516,0.00586945,0.00929325,0.008315
2025-07-17,41.32,1602103,0.0117377,2.68721E+06,0.0070643,0.596196,1.66155,0.010516,1.00953,1.03741,Advance,1,0,0,0,-0.00387221,-0.00266216,-0.0024201,-0.00532433
2025-07-18,41.16,1593566,0.00753152,2.68721E+06,0.00736696,0.593019,1.02234,-0.00387221,0.996128,1.03339,Advance,1,0,0,0,-0.000728833,0.00267251,0.00631677,-0.0114189
2025-07-21,41.13,1273421,0.00510583,2.68721E+06,0.00756666,0.473882,0.67478,-0.000728833,0.995402,1.03264,Advance,1,0,1,0,0.001945,0.00218819,0.00413319,0.00899584
2025-07-22,41.21,1209945,0.00412517,2.63386E+06,0.00733183,0.459381,0.562639,0.001945,0.997338,1.03128,Advance,1,1,1,1,0.00145599,0.00509583,0.00558116,0.0228101
2025-07-23,41.27,2869657,0.00266539,2.63386E+06,0.00733183,1.08953,0.363537,0.00145599,0.99879,1.03278,Advance,0,1,1,0,-0.00121152,0.000726891,-0.000969249,0.0133269
2025-07-24,41.22,2260037,0.0055798,2.68721E+06,0.00696871,0.841035,0.800694,-0.00121152,0.99758,1.03153,Advance,0,0,1,0,0.00485194,0.00533715,-0.00291127,0.014556
2025-07-25,41.42,1222491,0.00639786,2.68721E+06,0.00659516,0.454929,0.970085,0.00485194,1.00242,1.03086,Advance,1,0,0,0,-0.00289713,-0.00458712,-0.0176243,0.0106229
2025-07-28,41.3,1303744,0.00532681,2.63386E+06,0.00639144,0.494994,0.833429,-0.00289713,0.997103,1.02787,Advance,1,0,0,0,0.00338982,-0.00484263,0.00484263,0.0169492
2025-07-29,41.44,1083824,0.00361964,2.4304E+06,0.00620529,0.445944,0.583315,0.00338982,1.00048,1.02549,Advance,1,1,0,0,-0.00506755,-0.0180985,0.0171333,0.016168
2025-07-30,41.23,3472081,0.00958032,2.23014E+06,0.00580268,1.55689,1.65102,-0.00506755,0.994932,1.01954,Flat,0,0,0,0,-0.00315307,0.00654864,0.01431,0.0184332
2025-07-31,41.1,4954990,0.00997567,2.23014E+06,0.00620529,2.22183,1.60761,-0.00315307,0.991795,1.01481,Flat,0,0,0,0,-0.00997567,0.0255475,0.0175183,0.021168
2025-08-01,40.69,4763430,0.00835587,2.46349E+06,0.00621171,1.93361,1.34518,-0.00997567,0.981902,1.00469,Flat,0,0,0,0,0.0199066,0.027771,0.028754,0.0312116
2025-08-05,41.5,5506394,0.00578308,2.68721E+06,0.00696469,2.04911,0.830343,0.0199066,1.00145,1.02469,Advance,0,0,0,0,0.0156627,0.00771084,0.0120482,0.0103615
2025-08-06,42.15,5749658,0.00901545,2.68721E+06,0.00696469,2.13964,1.29445,0.0156627,1.01566,1.04074,Advance,0,0,0,0,-0.00782922,-0.00688021,-0.000949013,-0.00284704
2025-08-07,41.82,3718273,0.0126734,2.7683E+06,0.00696469,1.34316,1.81967,-0.00782922,0.992171,1.03056,Advance,0,0,0,0,0,0.00430417,0.00406509,0.0100431
2025-08-08,41.82,2064869,0.00466283,3.17087E+06,0.00756666,0.6512,0.616234,0,0.992171,1.02878,Advance,1,0,1,0,0.000956502,0.0069345,0.00358684,0.0193688
2025-08-11,41.86,2022610,0.00358341,2.56485E+06,0.00696469,0.788589,0.514511,0.000956502,0.99312,1.02977,Advance,0,1,1,0,0.00334447,0.00310562,0.00238888,0.0119446
2025-08-12,42,2562061,0.00452378,2.16245E+06,0.00696469,1.18479,0.64953,0.00334447,0.996441,1.0327,Advance,0,0,0,0,0.00261906,-0.000714257,-0.00166666,0.0092857
2025-08-13,42.11,1816771,0.00415585,2.41105E+06,0.00609047,0.753519,0.682354,0.00261906,0.999051,1.03541,Advance,0,0,0,0,-0.00284965,-0.00356214,-0.00189983,0.0109237
2025-08-14,41.99,1420942,0.00547748,2.16245E+06,0.00568144,0.657097,0.964101,-0.00284965,0.996204,1.03195,Advance,1,0,0,0,-0.000476315,-0.00142894,0.0059538,0.012622
2025-08-15,41.97,990822,0.00428878,2.04374E+06,0.00552864,0.484808,0.775739,-0.000476315,0.99573,1.03146,Advance,1,0,1,0,-0.000238316,0.00142953,0.0157255,0.0188229
2025-08-18,41.96,1334731,0.00309821,2.04374E+06,0.00540215,0.653083,0.573515,-0.000238316,0.995492,1.03121,Advance,1,1,1,1,-0.000714938,0.00667308,0.00953293,0.0197808
2025-08-19,41.93,1887972,0.00500833,2.04374E+06,0.00521632,0.923783,0.960126,-0.000714938,0.994781,1.03047,Advance,0,0,1,0,0.00238489,0.0166945,0.0109706,0.0255187
2025-08-20,42.03,2005330,0.00416377,2.04374E+06,0.00516757,0.981206,0.805749,0.00238489,0.997153,1.03293,Advance,0,0,1,0,0.0049965,0.00785158,0.012848,0.0295028
2025-08-21,42.24,1416899,0.00733905,2.04374E+06,0.00516757,0.693287,1.42021,0.0049965,1.00214,1.03809,Advance,1,0,0,0,0.00923294,0.00355108,0.00662876,0.0276988
2025-08-22,42.63,2305602,0.00985226,2.01397E+06,0.00540215,1.1448,1.82377,0.00923294,1.00923,1.04768,Advance,0,0,0,0,-0.00633358,-0.00140749,0.00304943,0.0171241
2025-08-25,42.36,2045264,0.00637395,2.01397E+06,0.00540215,1.01554,1.17989,-0.00633358,0.993666,1.04104,Advance,0,0,0,0,0.000708186,0.00377714,0.0101511,0.0250235
2025-08-26,42.39,3137638,0.00825672,2.03394E+06,0.00540215,1.54264,1.52841,0.000708186,0.99437,1.04178,Advance,0,0,1,0,0.00424629,0.00872845,0.0143902,0.0268931
2025-08-27,42.57,2262483,0.0044632,2.05507E+06,0.00563028,1.10093,0.792714,0.00424629,0.998593,1.0462,Advance,0,0,0,0,-0.00117452,0.00516799,0.0164435,0.0307729
2025-08-28,42.52,1409089,0.00634996,2.16368E+06,0.00563028,0.651248,1.12782,-0.00117452,0.99742,1.04497,Advance,1,0,1,0,0.00564435,0.0112888,0.0209313,0.027046
2025-08-29,42.76,3506030,0.0084191,2.05507E+06,0.00563028,1.70604,1.49532,0.00564435,1.00305,1.05087,Advance,0,0,0,0,0.000701651,0.0119271,0.0140319,0.0268943
2025-09-02,42.79,1845096,0.00771204,2.05507E+06,0.00563028,0.897828,1.36974,0.000701651,1.0007,1.05161,Advance,0,0,1,0,0.00490767,0.0144893,0.014723,0.0231362
2025-09-03,43,1533429,0.00395345,2.03394E+06,0.00563028,0.753922,0.702175,0.00490767,1.00491,1.03614,Advance,0,0,0,0,0.00627908,0.00837211,0.0123256,0.0190698
2025-09-04,43.27,1508323,0.00693319,2.01397E+06,0.0052429,0.74893,1.3224,0.00627908,1.00628,1.03467,Advance,0,0,0,0,0.00323548,0.00346655,0.0140975,0.0175641
2025-09-05,43.41,1913445,0.00806262,1.94665E+06,0.0052429,0.982942,1.53782,0.00323548,1.00324,1.03802,Advance,0,0,0,0,-0.00115179,0.00276432,0.00598936,0.0244184
2025-09-08,43.36,1594892,0.00899445,1.90071E+06,0.0052429,0.839104,1.71555,-0.00115179,0.998848,1.03682,Advance,0,0,1,0,0.00138371,0.0119926,0.0126845,0.0309041
2025-09-09,43.42,2339242,0.00460619,1.86653E+06,0.00591372,1.25325,0.778898,0.00138371,1.00023,1.03727,Advance,0,0,1,0,0.00253341,0.00575772,0.00829112,0.0248734
2025-09-10,43.53,1309825,0.0039054,1.86653E+06,0.00591372,0.701742,0.660396,0.00253341,1.00253,1.03816,Advance,0,0,0,0,0.00804048,0.00872964,0.00666209,0.0209051
2025-09-11,43.88,1203988,0.00797635,1.83093E+06,0.00591372,0.657582,1.34879,0.00804048,1.00804,1.04651,Advance,1,0,0,0,-0.00478585,-0.00227899,0.00341836,0.010711
2025-09-12,43.67,943972,0.00561032,1.71999E+06,0.00636196,0.548823,0.881855,-0.00478585,0.995214,1.0415,Advance,1,0,0,0,0.0054958,0.00343489,0.0183193,0.0153424
2025-09-15,43.91,1779533,0.00660444,1.71999E+06,0.00636196,1.03462,1.03811,0.0054958,1.00068,1.04722,Advance,0,0,0,0,-0.00296063,0.00273284,0.0179914,0.0175359
2025-09-16,43.78,2785182,0.00502515,1.81231E+06,0.00648919,1.53681,0.774388,-0.00296063,0.997039,1.04412,Advance,0,0,0,0,0.00091368,0.0157607,0.0164459,0.0226131
2025-09-17,43.82,4752140,0.00855774,1.86653E+06,0.00648919,2.54597,1.31877,0.00091368,0.99795,1.04508,Advance,0,0,1,0,0.00479231,0.0200822,0.0141488,0.0237335
2025-09-18,44.03,1573611,0.00726777,1.87927E+06,0.00676882,0.837352,1.07371,0.00479231,1.00273,1.04759,Advance,0,0,0,0,0.00999324,0.0106746,0.00726777,0.0204406
2025-09-19,44.47,4087778,0.0107938,1.81231E+06,0.00710048,2.25556,1.52015,0.00999324,1.00999,1.05279,Advance,0,0,0,0,0.00517202,-0.00067467,-0.00292334,0.0229368
